Data da Nota,Data de Entrega,id_Remessa,id_Cliente,id_Produto,Qtde Entregue,Filial
2019-10-03 00:00:00,2019-10-03 00:00:00,42757086,CLI0033897,UV0024,4311,25
2019-10-03 00:00:00,2019-10-03 00:00:00,42757097,CLI0000995,UV0024,1629,73
2019-10-03 00:00:00,2019-10-03 00:00:00,42757103,CLI0019997,UV0024,11705,04
2019-10-03 00:00:00,2019-10-03 00:00:00,42757138,CLI0317577,UV0024,5209,54
2019-10-03 00:00:00,2019-10-04 00:00:00,42757070,CLI0367131,LA0021,16189,86
2019-10-03 00:00:00,2019-10-04 00:00:00,42757090,CLI0000995,LA0021,1078,73
2019-10-03 00:00:00,2019-10-04 00:00:00,42757092,CLI0000995,LA0021,1394,73
2019-10-03 00:00:00,2019-10-04 00:00:00,42757117,CLI0033897,MA0023,20207,09
2019-10-03 00:00:00,2019-10-04 00:00:00,42757146,CLI0000995,MA0023,19960,09
2019-10-03 00:00:00,2019-10-04 00:00:00,42757097,CLI0000995,UV0024,1439,73
2019-10-03 00:00:00,2019-10-06 00:00:00,42757089,CLI0294177,LA0021,10972,73
2019-10-03 00:00:00,2019-10-07 00:00:00,42756884,CLI0037838,MA0023,7641,50
2019-10-04 00:00:00,2019-10-04 00:00:00,42757277,CLI0037839,LA0021,18831,26
2019-10-04 00:00:00,2019-10-04 00:00:00,42757279,CLI0000995,LA0021,4214,73
2019-10-04 00:00:00,2019-10-04 00:00:00,42758063,CLI0019997,LA0021,11047,04
2019-10-04 00:00:00,2019-10-04 00:00:00,42758206,CLI0367131,LA0021,0,86
2019-10-04 00:00:00,2019-10-04 00:00:00,42757266,CLI0019997,PE0022,16277,73
2019-10-04 00:00:00,2019-10-04 00:00:00,42757207,CLI0000995,UV0024,3430,73
2019-10-04 00:00:00,2019-10-05 00:00:00,42757188,CLI0304006,LA0021,9448,04
2019-10-04 00:00:00,2019-10-05 00:00:00,42758144,CLI0037839,LA0021,19300,22
2019-10-04 00:00:00,2019-10-05 00:00:00,42757204,CLI0000995,UV0024,1396,73
2019-10-04 00:00:00,2019-10-05 00:00:00,42758225,CLI0298468,UV0024,1534,04
2019-10-04 00:00:00,2019-10-05 00:00:00,42758428,CLI0172373,UV0024,19781,73
2019-10-04 00:00:00,2019-10-07 00:00:00,42758214,CLI0033897,PE0022,9994,44
2019-10-04 00:00:00,2019-10-07 00:00:00,42758236,CLI0037839,PE0022,10002,56
2019-10-04 00:00:00,2019-10-07 00:00:00,42757283,CLI0012268,UV0024,2248,61
2019-10-04 00:00:00,2019-10-11 00:00:00,42758198,CLI0012268,PE0022,2774,61
2019-10-05 00:00:00,2019-10-05 00:00:00,42758135,CLI0000995,LA0021,3852,73
2019-10-05 00:00:00,2019-10-05 00:00:00,42758143,CLI0561354,LA0021,5779,73
2019-10-05 00:00:00,2019-10-05 00:00:00,42758483,CLI0019997,LA0021,0,04
2019-10-05 00:00:00,2019-10-05 00:00:00,42758175,CLI0449951,UV0024,0,26
2019-10-05 00:00:00,2019-10-05 00:00:00,42758222,CLI0019997,UV0024,7135,04
2019-10-05 00:00:00,2019-10-05 00:00:00,42758230,CLI0005021,UV0024,16984,04
2019-10-05 00:00:00,2019-10-05 00:00:00,42758232,CLI0298468,UV0024,2465,04
2019-10-05 00:00:00,2019-10-05 00:00:00,42758427,CLI0000995,UV0024,982,73
2019-10-05 00:00:00,2019-10-06 00:00:00,42758095,CLI0304006,LA0021,13760,04
2019-10-05 00:00:00,2019-10-06 00:00:00,42758427,CLI0000995,UV0024,1405,73
2019-10-05 00:00:00,2019-10-07 00:00:00,42758215,CLI0367131,LA0021,15809,54
2019-10-05 00:00:00,2019-10-07 00:00:00,42758173,CLI0313555,UV0024,9292,63
2019-10-05 00:00:00,2019-10-07 00:00:00,42758175,CLI0449951,UV0024,5361,26
2019-10-06 00:00:00,2019-10-05 00:00:00,42758303,CLI0478886,LA0021,0,89
2019-10-06 00:00:00,2019-10-06 00:00:00,42758453,CLI0000995,PE0022,10086,73
2019-10-06 00:00:00,2019-10-06 00:00:00,42758259,CLI0298468,UV0024,16602,04
2019-10-06 00:00:00,2019-10-06 00:00:00,42758290,CLI0478886,UV0024,0,89
2019-10-06 00:00:00,2019-10-06 00:00:00,42758380,CLI0030439,UV0024,0,04
2019-10-06 00:00:00,2019-10-07 00:00:00,42758304,CLI0478886,LA0021,6597,94
2019-10-06 00:00:00,2019-10-07 00:00:00,42758497,CLI0019997,LA0021,10878,04
2019-10-06 00:00:00,2019-10-08 00:00:00,42758247,CLI0010452,LA0021,9391,30
2019-10-06 00:00:00,2019-10-08 00:00:00,42758287,CLI0037838,LA0021,14054,22
2019-10-06 00:00:00,2019-10-08 00:00:00,42758461,CLI0033897,LA0021,4695,09
2019-10-06 00:00:00,2019-10-08 00:00:00,42758156,CLI0037839,MA0023,5055,56
2019-10-06 00:00:00,2019-10-08 00:00:00,42758297,CLI0037839,UV0024,7618,56
2019-10-06 00:00:00,2019-10-11 00:00:00,42758456,CLI0313555,PE0022,2453,26
2019-10-07 00:00:00,2019-10-04 00:00:00,42758020,CLI0019978,LA0021,0,44
2019-10-07 00:00:00,2019-10-06 00:00:00,42758019,CLI0019978,LA0021,0,44
2019-10-07 00:00:00,2019-10-07 00:00:00,42758311,CLI0561354,LA0021,5057,73
2019-10-07 00:00:00,2019-10-07 00:00:00,42758558,CLI0019997,PE0022,5500,73
2019-10-07 00:00:00,2019-10-07 00:00:00,42758433,CLI0000995,UV0024,2034,73
2019-10-07 00:00:00,2019-10-08 00:00:00,42758515,CLI0019997,LA0021,14007,04
2019-10-07 00:00:00,2019-10-08 00:00:00,42758633,CLI0019997,MA0023,20182,09
2019-10-07 00:00:00,2019-10-08 00:00:00,42758434,CLI0000995,UV0024,3594,73
2019-10-07 00:00:00,2019-10-08 00:00:00,42758595,CLI0172373,UV0024,20852,44
2019-10-07 00:00:00,2019-10-09 00:00:00,42758310,CLI0012268,LA0021,13673,61
2019-10-08 00:00:00,2019-10-07 00:00:00,42758597,CLI0304006,LA0021,6447,12
2019-10-08 00:00:00,2019-10-08 00:00:00,42758479,CLI0367738,LA0021,3659,25
2019-10-08 00:00:00,2019-10-08 00:00:00,42758522,CLI0019978,LA0021,0,44
2019-10-08 00:00:00,2019-10-08 00:00:00,42758532,CLI0304006,LA0021,20652,04
2019-10-08 00:00:00,2019-10-08 00:00:00,42758643,CLI0000995,LA0021,4297,44
2019-10-08 00:00:00,2019-10-08 00:00:00,42758644,CLI0030861,LA0021,2035,73
2019-10-08 00:00:00,2019-10-08 00:00:00,42758707,CLI0019997,UV0024,13016,04
2019-10-08 00:00:00,2019-10-08 00:00:00,42758712,CLI0298468,UV0024,3086,04
2019-10-08 00:00:00,2019-10-08 00:00:00,42758765,CLI0033897,UV0024,18773,04
2019-10-08 00:00:00,2019-10-09 00:00:00,42758600,CLI0037839,LA0021,21563,22
2019-10-08 00:00:00,2019-10-09 00:00:00,42758650,CLI0294177,LA0021,20276,73
2019-10-08 00:00:00,2019-10-09 00:00:00,42758800,CLI0561354,LA0021,3130,73
2019-10-08 00:00:00,2019-10-09 00:00:00,42758592,CLI0000995,PE0022,1002,73
2019-10-08 00:00:00,2019-10-09 00:00:00,42758863,CLI0172373,UV0024,16447,44
2019-10-08 00:00:00,2019-10-10 00:00:00,42758673,CLI0367131,LA0021,19251,54
2019-10-08 00:00:00,2019-10-10 00:00:00,42758608,CLI0478886,PE0022,9795,89
2019-10-08 00:00:00,2019-10-10 00:00:00,42758841,CLI0313555,UV0024,8584,63
2019-10-08 00:00:00,2019-10-11 00:00:00,42758627,CLI0037838,MA0023,11404,50
2019-10-08 00:00:00,2019-10-12 00:00:00,42758846,CLI0449951,UV0024,4595,26
2019-10-08 00:00:00,2019-10-14 00:00:00,42758129,CLI0037839,UV0024,3809,56
2019-10-09 00:00:00,2019-10-08 00:00:00,42758726,CLI0000995,LA0021,2865,73
2019-10-09 00:00:00,2019-10-09 00:00:00,42758756,CLI0019997,LA0021,13710,04
2019-10-09 00:00:00,2019-10-09 00:00:00,42758818,CLI0000995,LA0021,2601,73
2019-10-09 00:00:00,2019-10-09 00:00:00,42758907,CLI0033897,LA0021,12680,09
2019-10-09 00:00:00,2019-10-09 00:00:00,42759004,CLI0561354,LA0021,3612,73
2019-10-09 00:00:00,2019-10-09 00:00:00,42758900,CLI0000995,MA0023,11130,09
2019-10-09 00:00:00,2019-10-09 00:00:00,42758790,CLI0000995,UV0024,3758,73
2019-10-09 00:00:00,2019-10-10 00:00:00,42758751,CLI0019997,LA0021,11659,04
2019-10-09 00:00:00,2019-10-10 00:00:00,42758753,CLI0304006,LA0021,20825,04
2019-10-09 00:00:00,2019-10-10 00:00:00,42758861,CLI0478886,LA0021,10146,89
2019-10-09 00:00:00,2019-10-11 00:00:00,42758872,CLI0010452,LA0021,3543,30
2019-10-09 00:00:00,2019-10-11 00:00:00,42758894,CLI0012268,UV0024,4745,61
2019-10-09 00:00:00,2019-10-11 00:00:00,42758940,CLI0037839,UV0024,3638,56
2019-10-09 00:00:00,2019-10-14 00:00:00,42759234,CLI0012268,LA0021,20453,62
2019-10-10 00:00:00,2019-10-10 00:00:00,42759032,CLI0037839,LA0021,22029,22
2019-10-10 00:00:00,2019-10-10 00:00:00,42759175,CLI0037839,LA0021,0,22
2019-10-10 00:00:00,2019-10-10 00:00:00,42758958,CLI0019997,UV0024,3483,04
2019-10-10 00:00:00,2019-10-10 00:00:00,42758964,CLI0298468,UV0024,3198,12
2019-10-10 00:00:00,2019-10-10 00:00:00,42758996,CLI0033897,UV0024,10720,25
2019-10-10 00:00:00,2019-10-10 00:00:00,42759071,CLI0000995,UV0024,4007,73
2019-10-10 00:00:00,2019-10-10 00:00:00,42759073,CLI0000995,UV0024,0,73
2019-10-10 00:00:00,2019-10-10 00:00:00,42759141,CLI0000995,UV0024,2465,73
2019-10-10 00:00:00,2019-10-11 00:00:00,42758927,CLI0019997,LA0021,9037,44
2019-10-10 00:00:00,2019-10-11 00:00:00,42758979,CLI0019997,PE0022,9431,04
2019-10-10 00:00:00,2019-10-11 00:00:00,42759141,CLI0000995,UV0024,3008,73
2019-10-10 00:00:00,2019-10-11 00:00:00,42759172,CLI0172373,UV0024,19778,44
2019-10-10 00:00:00,2019-10-12 00:00:00,42759001,CLI0367131,LA0021,7578,86
2019-10-10 00:00:00,2019-10-12 00:00:00,42759060,CLI0569624,LA0021,2987,69
2019-10-10 00:00:00,2019-10-14 00:00:00,42759079,CLI0406697,LA0021,6958,55
2019-10-10 00:00:00,2019-10-14 00:00:00,42758629,CLI0037839,MA0023,9433,58
2019-10-11 00:00:00,2019-10-11 00:00:00,42759110,CLI0304006,LA0021,20939,04
2019-10-11 00:00:00,2019-10-11 00:00:00,42759122,CLI0019978,LA0021,0,44
2019-10-11 00:00:00,2019-10-11 00:00:00,42759150,CLI0000995,LA0021,5707,44
2019-10-11 00:00:00,2019-10-11 00:00:00,42759231,CLI0375568,LA0021,14083,54
2019-10-11 00:00:00,2019-10-11 00:00:00,42759195,CLI0019997,UV0024,7770,04
2019-10-11 00:00:00,2019-10-12 00:00:00,42759107,CLI0019997,LA0021,7394,44
2019-10-11 00:00:00,2019-10-12 00:00:00,42759147,CLI0294177,LA0021,20279,73
2019-10-11 00:00:00,2019-10-12 00:00:00,42759302,CLI0037839,LA0021,21964,22
2019-10-11 00:00:00,2019-10-12 00:00:00,42759173,CLI0000995,UV0024,2318,73
2019-10-11 00:00:00,2019-10-12 00:00:00,42759590,CLI0172373,UV0024,19880,44
2019-10-11 00:00:00,2019-10-14 00:00:00,42759240,CLI0012268,UV0024,1284,62
2019-10-11 00:00:00,2019-10-17 00:00:00,42759541,CLI0294177,UV0024,5170,45
2019-10-12 00:00:00,2019-10-12 00:00:00,42759263,CLI0304006,LA0021,11310,04
2019-10-12 00:00:00,2019-10-12 00:00:00,42759283,CLI0561354,LA0021,6357,73
2019-10-12 00:00:00,2019-10-12 00:00:00,42759285,CLI0000995,LA0021,2495,44
2019-10-12 00:00:00,2019-10-12 00:00:00,42759373,CLI0019997,UV0024,8446,04
2019-10-12 00:00:00,2019-10-12 00:00:00,42759408,CLI0298468,UV0024,14447,04
2019-10-12 00:00:00,2019-10-13 00:00:00,42759409,CLI0033897,PE0022,0,44
2019-10-12 00:00:00,2019-10-13 00:00:00,42759168,CLI0384228,UV0024,12540,09
2019-10-12 00:00:00,2019-10-13 00:00:00,42759755,CLI0298468,UV0024,1120,04
2019-10-12 00:00:00,2019-10-14 00:00:00,42759641,CLI0313555,LA0021,9362,86
2019-10-12 00:00:00,2019-10-14 00:00:00,42759307,CLI0000995,MA0023,20150,09
2019-10-12 00:00:00,2019-10-14 00:00:00,42759403,CLI0037838,PE0022,12498,56
2019-10-12 00:00:00,2019-10-14 00:00:00,42759422,CLI0478886,UV0024,8236,94
2019-10-12 00:00:00,2019-10-14 00:00:00,42759452,CLI0313555,UV0024,10454,63
2019-10-12 00:00:00,2019-10-14 00:00:00,42759761,CLI0000995,UV0024,3853,73
2019-10-12 00:00:00,2019-10-15 00:00:00,42759414,CLI0019997,PE0022,8593,04
2019-10-13 00:00:00,2019-10-13 00:00:00,42759334,CLI0030861,LA0021,2553,73
2019-10-13 00:00:00,2019-10-13 00:00:00,42759347,CLI0000995,LA0021,1795,73
2019-10-13 00:00:00,2019-10-13 00:00:00,42759550,CLI0367131,LA0021,18873,54
2019-10-13 00:00:00,2019-10-14 00:00:00,42759642,CLI0033897,LA0021,8058,09
2019-10-13 00:00:00,2019-10-14 00:00:00,42759662,CLI0367738,LA0021,2210,25
2019-10-13 00:00:00,2019-10-14 00:00:00,42759684,CLI0019978,LA0021,17839,09
2019-10-13 00:00:00,2019-10-14 00:00:00,42759768,CLI0037839,LA0021,21612,22
2019-10-13 00:00:00,2019-10-14 00:00:00,42759389,CLI0033897,MA0023,13476,09
2019-10-13 00:00:00,2019-10-14 00:00:00,42759656,CLI0033897,UV0024,14776,25
2019-10-13 00:00:00,2019-10-14 00:00:00,42759772,CLI0172373,UV0024,19240,44
2019-10-13 00:00:00,2019-10-15 00:00:00,42759618,CLI0380697,LA0021,1350,54
2019-10-13 00:00:00,2019-10-15 00:00:00,42759635,CLI0010452,LA0021,1724,30
2019-10-13 00:00:00,2019-10-15 00:00:00,42759696,CLI0019978,LA0021,20290,44
2019-10-13 00:00:00,2019-10-15 00:00:00,42759354,CLI0313555,MA0023,14448,26
2019-10-13 00:00:00,2019-10-16 00:00:00,42759562,CLI0294177,LA0021,19706,44
2019-10-14 00:00:00,2019-10-14 00:00:00,42759442,CLI0000995,LA0021,1915,73
2019-10-14 00:00:00,2019-10-14 00:00:00,42759580,CLI0561354,LA0021,4671,44
2019-10-14 00:00:00,2019-10-14 00:00:00,42759650,CLI0019997,LA0021,6488,04
2019-10-14 00:00:00,2019-10-14 00:00:00,42759702,CLI0019997,LA0021,8941,09
2019-10-14 00:00:00,2019-10-14 00:00:00,42759385,CLI0298468,UV0024,7361,04
2019-10-14 00:00:00,2019-10-15 00:00:00,42759806,CLI0298468,UV0024,914,04
2019-10-14 00:00:00,2019-10-15 00:00:00,42759889,CLI0172373,UV0024,17679,73
2019-10-14 00:00:00,2019-10-16 00:00:00,42759417,CLI0313555,PE0022,12701,54
2019-10-14 00:00:00,2019-10-17 00:00:00,42759621,CLI0317577,LA0021,3608,54
2019-10-14 00:00:00,2019-10-17 00:00:00,42759875,CLI0037839,PE0022,5747,56
2019-10-15 00:00:00,2019-10-14 00:00:00,42759782,CLI0033897,PE0022,11732,09
2019-10-15 00:00:00,2019-10-15 00:00:00,42759722,CLI0019997,LA0021,12410,09
2019-10-15 00:00:00,2019-10-15 00:00:00,42759853,CLI0012268,LA0021,0,62
2019-10-15 00:00:00,2019-10-15 00:00:00,42759778,CLI0000995,UV0024,3577,73
2019-10-15 00:00:00,2019-10-15 00:00:00,42759813,CLI0019997,UV0024,13344,04
2019-10-15 00:00:00,2019-10-15 00:00:00,42759933,CLI0449951,UV0024,0,26
2019-10-15 00:00:00,2019-10-16 00:00:00,42759725,CLI0304006,LA0021,20185,04
2019-10-15 00:00:00,2019-10-16 00:00:00,42759726,CLI0019978,LA0021,0,44
2019-10-15 00:00:00,2019-10-16 00:00:00,42759836,CLI0000995,LA0021,4350,73
2019-10-15 00:00:00,2019-10-16 00:00:00,42759839,CLI0367131,LA0021,18793,54
2019-10-15 00:00:00,2019-10-16 00:00:00,42759983,CLI0037838,LA0021,17389,22
2019-10-15 00:00:00,2019-10-16 00:00:00,42760053,CLI0000995,UV0024,3332,73
2019-10-15 00:00:00,2019-10-17 00:00:00,42759870,CLI0367132,PE0022,6870,04
2019-10-15 00:00:00,2019-10-17 00:00:00,42759933,CLI0449951,UV0024,12068,26
2019-10-16 00:00:00,2019-10-13 00:00:00,42759767,CLI0304006,LA0021,7517,12
2019-10-16 00:00:00,2019-10-16 00:00:00,42759917,CLI0019997,LA0021,5892,09
2019-10-16 00:00:00,2019-10-16 00:00:00,42759966,CLI0561354,LA0021,4816,44
2019-10-16 00:00:00,2019-10-16 00:00:00,42760007,CLI0012268,UV0024,0,62
2019-10-16 00:00:00,2019-10-16 00:00:00,42760009,CLI0298468,UV0024,1655,04
2019-10-16 00:00:00,2019-10-16 00:00:00,42760054,CLI0000995,UV0024,1456,73
2019-10-16 00:00:00,2019-10-17 00:00:00,42759910,CLI0019997,LA0021,14174,44
2019-10-16 00:00:00,2019-10-17 00:00:00,42759963,CLI0000995,LA0021,3935,44
2019-10-16 00:00:00,2019-10-17 00:00:00,42760117,CLI0037839,LA0021,20495,22
2019-10-16 00:00:00,2019-10-18 00:00:00,42759920,CLI0304006,LA0021,17485,04
2019-10-16 00:00:00,2019-10-19 00:00:00,42759931,CLI0313555,UV0024,3484,63
2019-10-16 00:00:00,2019-10-21 00:00:00,42760104,CLI0365751,LA0021,13225,09
2019-10-17 00:00:00,2019-10-17 00:00:00,42760164,CLI0019997,UV0024,7329,04
2019-10-17 00:00:00,2019-10-17 00:00:00,42760272,CLI0000995,UV0024,5024,44
2019-10-17 00:00:00,2019-10-17 00:00:00,42760310,CLI0005021,UV0024,16084,04
2019-10-17 00:00:00,2019-10-18 00:00:00,42760090,CLI0019997,LA0021,6561,04
2019-10-17 00:00:00,2019-10-18 00:00:00,42760146,CLI0037839,LA0021,19249,22
2019-10-17 00:00:00,2019-10-18 00:00:00,42760167,CLI0033897,UV0024,11124,25
2019-10-17 00:00:00,2019-10-18 00:00:00,42760365,CLI0298468,UV0024,3473,04
2019-10-17 00:00:00,2019-10-18 00:00:00,42760407,CLI0172373,UV0024,19244,73
2019-10-17 00:00:00,2019-10-19 00:00:00,42760097,CLI0019978,LA0021,0,44
2019-10-18 00:00:00,2019-10-18 00:00:00,42760147,CLI0037839,LA0021,19672,22
2019-10-18 00:00:00,2019-10-18 00:00:00,42760191,CLI0367131,LA0021,11532,86
2019-10-18 00:00:00,2019-10-18 00:00:00,42760332,CLI0000995,LA0021,2065,73
2019-10-18 00:00:00,2019-10-18 00:00:00,42760334,CLI0172373,LA0021,0,73
2019-10-18 00:00:00,2019-10-18 00:00:00,42760397,CLI0012268,LA0021,0,62
2019-10-18 00:00:00,2019-10-18 00:00:00,42760320,CLI0000995,MA0023,19290,73
2019-10-18 00:00:00,2019-10-18 00:00:00,42760339,CLI0000995,PE0022,43442,44
2019-10-18 00:00:00,2019-10-18 00:00:00,42760399,CLI0000995,UV0024,3068,73
2019-10-18 00:00:00,2019-10-18 00:00:00,42760416,CLI0030439,UV0024,0,04
2019-10-18 00:00:00,2019-10-19 00:00:00,42760147,CLI0037839,LA0021,1968,22
2019-10-18 00:00:00,2019-10-19 00:00:00,42760296,CLI0304006,LA0021,18450,04
2019-10-18 00:00:00,2019-10-19 00:00:00,42760317,CLI0019997,MA0023,21010,12
2019-10-18 00:00:00,2019-10-19 00:00:00,42760187,CLI0019997,PE0022,9883,44
2019-10-18 00:00:00,2019-10-19 00:00:00,42760399,CLI0000995,UV0024,2181,73
2019-10-18 00:00:00,2019-10-19 00:00:00,42760464,CLI0172373,UV0024,19988,44
2019-10-18 00:00:00,2019-10-20 00:00:00,42760251,CLI0384228,UV0024,4051,30
2019-10-18 00:00:00,2019-10-21 00:00:00,42760397,CLI0012268,LA0021,19095,62
2019-10-18 00:00:00,2019-10-21 00:00:00,42760260,CLI0406697,UV0024,16983,09
2019-10-18 00:00:00,2019-10-23 00:00:00,42760396,CLI0012268,PE0022,4252,61
2019-10-18 00:00:00,2019-10-24 00:00:00,42760700,CLI0449951,UV0024,6922,26
2019-10-19 00:00:00,2019-10-18 00:00:00,42760409,CLI0294177,LA0021,1,73
2019-10-19 00:00:00,2019-10-19 00:00:00,42760410,CLI0294177,LA0021,17087,45
2019-10-19 00:00:00,2019-10-19 00:00:00,42760430,CLI0019978,LA0021,0,44
2019-10-19 00:00:00,2019-10-19 00:00:00,42760463,CLI0561354,LA0021,4912,73
2019-10-19 00:00:00,2019-10-19 00:00:00,42760468,CLI0000995,LA0021,2292,73
2019-10-19 00:00:00,2019-10-19 00:00:00,42760488,CLI0019997,UV0024,7612,04
2019-10-19 00:00:00,2019-10-19 00:00:00,42760492,CLI0298468,UV0024,1586,04
2019-10-19 00:00:00,2019-10-20 00:00:00,42760434,CLI0019997,LA0021,15727,44
2019-10-19 00:00:00,2019-10-20 00:00:00,42760636,CLI0037839,LA0021,19124,22
2019-10-19 00:00:00,2019-10-21 00:00:00,42760714,CLI0478886,LA0021,14229,89
2019-10-19 00:00:00,2019-10-21 00:00:00,42760702,CLI0313555,UV0024,12893,63
2019-10-19 00:00:00,2019-10-22 00:00:00,42760433,CLI0019978,LA0021,22481,44
2019-10-19 00:00:00,2019-10-22 00:00:00,42760573,CLI0033897,UV0024,3606,25
2019-10-19 00:00:00,2019-10-23 00:00:00,42760588,CLI0313555,PE0022,2601,26
2019-10-19 00:00:00,2019-10-24 00:00:00,42760432,CLI0304006,LA0021,20697,04
2019-10-20 00:00:00,2019-10-20 00:00:00,42760597,CLI0000995,LA0021,2081,73
2019-10-20 00:00:00,2019-10-20 00:00:00,42760890,CLI0367131,LA0021,15248,54
2019-10-20 00:00:00,2019-10-20 00:00:00,42760502,CLI0298468,UV0024,11921,04
2019-10-20 00:00:00,2019-10-21 00:00:00,42760619,CLI0000995,LA0021,1802,73
2019-10-20 00:00:00,2019-10-21 00:00:00,42760620,CLI0561354,LA0021,5298,73
2019-10-20 00:00:00,2019-10-21 00:00:00,42760846,CLI0304006,LA0021,20268,04
2019-10-20 00:00:00,2019-10-21 00:00:00,42760855,CLI0019997,LA0021,6822,04
2019-10-20 00:00:00,2019-10-21 00:00:00,42760558,CLI0033897,MA0023,15000,09
2019-10-20 00:00:00,2019-10-21 00:00:00,42760895,CLI0172373,UV0024,17144,73
2019-10-20 00:00:00,2019-10-22 00:00:00,42760621,CLI0294177,LA0021,19215,73
2019-10-20 00:00:00,2019-10-22 00:00:00,42760846,CLI0304006,LA0021,0,04
2019-10-20 00:00:00,2019-10-22 00:00:00,42760140,CLI0037838,MA0023,7762,50
2019-10-21 00:00:00,2019-10-18 00:00:00,42760618,CLI0172373,LA0021,7297,73
2019-10-21 00:00:00,2019-10-20 00:00:00,42760476,CLI0000995,UV0024,3585,73
2019-10-21 00:00:00,2019-10-21 00:00:00,42760441,CLI0033897,LA0021,14242,09
2019-10-21 00:00:00,2019-10-21 00:00:00,42760476,CLI0000995,UV0024,3008,73
2019-10-21 00:00:00,2019-10-21 00:00:00,42760509,CLI0298468,UV0024,3249,04
2019-10-21 00:00:00,2019-10-22 00:00:00,42760567,CLI0367131,LA0021,16105,86
2019-10-21 00:00:00,2019-10-22 00:00:00,42760645,CLI0037838,LA0021,7986,58
2019-10-21 00:00:00,2019-10-22 00:00:00,42760785,CLI0010452,LA0021,5794,30
2019-10-21 00:00:00,2019-10-22 00:00:00,42760866,CLI0019997,LA0021,12625,04
2019-10-21 00:00:00,2019-10-22 00:00:00,42760969,CLI0000995,UV0024,3913,73
2019-10-22 00:00:00,2019-10-22 00:00:00,42760856,CLI0367738,LA0021,3820,09
2019-10-22 00:00:00,2019-10-22 00:00:00,42760877,CLI0304006,LA0021,20418,04
2019-10-22 00:00:00,2019-10-22 00:00:00,42760963,CLI0037838,PE0022,15441,22
2019-10-22 00:00:00,2019-10-22 00:00:00,42760964,CLI0033897,PE0022,0,09
2019-10-22 00:00:00,2019-10-22 00:00:00,42760994,CLI0298468,UV0024,3706,04
2019-10-22 00:00:00,2019-10-22 00:00:00,42760995,CLI0019997,UV0024,15678,04
2019-10-22 00:00:00,2019-10-23 00:00:00,42760939,CLI0561354,LA0021,5875,73
2019-10-22 00:00:00,2019-10-23 00:00:00,42760949,CLI0037839,LA0021,20864,22
2019-10-22 00:00:00,2019-10-23 00:00:00,42761116,CLI0367131,LA0021,12524,86
2019-10-22 00:00:00,2019-10-23 00:00:00,42761201,CLI0019997,LA0021,9131,04
2019-10-22 00:00:00,2019-10-23 00:00:00,42761112,CLI0298468,UV0024,10931,04
2019-10-22 00:00:00,2019-10-24 00:00:00,42760813,CLI0033897,LA0021,5999,09
2019-10-22 00:00:00,2019-10-24 00:00:00,42760874,CLI0019997,LA0021,9470,04
2019-10-22 00:00:00,2019-10-24 00:00:00,42760965,CLI0367132,PE0022,11899,44
2019-10-23 00:00:00,2019-10-23 00:00:00,42761082,CLI0030861,LA0021,2775,73
2019-10-23 00:00:00,2019-10-23 00:00:00,42761086,CLI0000995,LA0021,3445,73
2019-10-23 00:00:00,2019-10-23 00:00:00,42761087,CLI0294177,LA0021,0,73
2019-10-23 00:00:00,2019-10-23 00:00:00,42761121,CLI0298468,UV0024,896,04
2019-10-23 00:00:00,2019-10-23 00:00:00,42761186,CLI0317577,UV0024,4392,54
2019-10-23 00:00:00,2019-10-23 00:00:00,42761197,CLI0000995,UV0024,5481,73
2019-10-23 00:00:00,2019-10-24 00:00:00,42761064,CLI0019997,LA0021,0,44
2019-10-23 00:00:00,2019-10-24 00:00:00,42761111,CLI0037839,PE0022,5225,26
2019-10-23 00:00:00,2019-10-24 00:00:00,42761170,CLI0449951,UV0024,4611,26
2019-10-23 00:00:00,2019-10-24 00:00:00,42761268,CLI0000995,UV0024,2948,73
2019-10-23 00:00:00,2019-10-24 00:00:00,42761270,CLI0172373,UV0024,15917,73
2019-10-23 00:00:00,2019-10-24 00:00:00,42761325,CLI0298468,UV0024,3629,04
2019-10-23 00:00:00,2019-10-25 00:00:00,42761122,CLI0012268,LA0021,8511,62
2019-10-23 00:00:00,2019-10-25 00:00:00,42761291,CLI0478886,LA0021,7288,89
2019-10-23 00:00:00,2019-10-25 00:00:00,42761412,CLI0294177,LA0021,12534,45
2019-10-23 00:00:00,2019-10-25 00:00:00,42761021,CLI0012268,MA0023,11481,61
2019-10-23 00:00:00,2019-10-25 00:00:00,42761104,CLI0478886,PE0022,8631,89
2019-10-23 00:00:00,2019-10-25 00:00:00,42761304,CLI0313555,UV0024,3368,63
2019-10-23 00:00:00,2019-10-26 00:00:00,42761275,CLI0037839,UV0024,1697,56
2019-10-24 00:00:00,2019-10-24 00:00:00,42761315,CLI0019997,UV0024,0,04
2019-10-24 00:00:00,2019-10-24 00:00:00,42761338,CLI0298468,UV0024,1129,04
2019-10-24 00:00:00,2019-10-24 00:00:00,42761358,CLI0033897,UV0024,15612,25
2019-10-24 00:00:00,2019-10-25 00:00:00,42761246,CLI0000995,LA0021,2812,73
2019-10-24 00:00:00,2019-10-25 00:00:00,42761271,CLI0375568,LA0021,9889,54
2019-10-24 00:00:00,2019-10-25 00:00:00,42761437,CLI0561354,LA0021,5298,73
2019-10-24 00:00:00,2019-10-25 00:00:00,42761139,CLI0037838,MA0023,6568,50
